word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	Sum of labels
pistin	0	1	1	0	0	1	0	0	0	0	3
pisto	0	1	1	0	0	1	0	0	0	0	3
pistooli	0	1	0	0	0	0	0	0	0	0	1
pistos	0	1	0	0	0	0	0	0	1	0	2
pistävä	0	1	0	0	1	0	0	0	0	0	2
pitkä	0	0	0	1	0	0	0	0	0	0	1
pitkäikäisyys	1	0	0	0	0	0	0	0	0	0	1
pitkästyttää	0	1	0	0	0	0	0	0	0	0	1
pitkäveteisyys	0	1	0	0	0	0	0	0	0	0	1
pitoisuus	1	0	0	0	0	0	1	0	0	1	3
pitsi	1	1	1	0	0	1	0	1	0	1	6
pitävä	0	1	0	0	0	1	0	0	0	0	2
pitää päällä	0	1	0	0	0	0	0	0	0	1	2
plagiointi	0	1	0	0	1	0	0	0	0	0	2
plexus	1	0	0	0	0	0	0	0	0	0	1
plodding	0	1	0	0	0	0	0	0	0	0	1
kanta	0	0	0	0	0	0	0	0	0	1	1
pohja	0	1	0	0	0	0	0	1	0	0	2
pohjamaali	1	0	0	0	0	0	0	0	0	1	2
pohjaton	0	0	0	0	0	1	0	0	0	0	1
pohtia	0	1	0	0	0	0	0	0	0	0	1
poiju	1	0	0	0	0	0	0	0	0	0	1
poika	0	1	0	0	1	0	0	0	0	0	2
poikkeama	0	0	0	0	0	0	0	1	0	0	1
poikkeava	0	1	0	0	1	0	0	0	0	0	2
eriävä	0	1	0	0	0	0	0	0	1	0	2
poikkeuksellinen	0	1	0	0	0	0	0	0	0	0	1
poikkeuksetta	1	0	0	0	0	0	0	0	0	0	1
poikkeus	0	1	0	0	0	1	0	0	1	0	3
poisheitto	0	1	0	0	0	0	0	0	0	0	1
poissa	0	1	0	0	0	0	0	1	0	0	2
poissa tolaltaan	0	1	1	0	0	0	0	1	0	0	3
poissaolija	0	1	0	0	0	0	0	1	0	0	2
poissaolo	0	1	0	0	0	1	0	1	0	0	3
poissaolot	0	1	0	0	0	0	0	0	0	0	1
poissuljettu	0	1	0	0	1	0	0	1	0	0	3
poissulkeminen	0	1	0	0	1	1	0	1	0	0	4
poistaa	0	1	1	0	0	1	0	1	0	0	4
poistaminen	0	1	0	0	0	0	0	0	0	0	1
poistettujen	0	1	1	0	0	0	0	0	0	0	2
poisto	0	1	0	0	0	0	0	0	0	0	1
poistot	0	1	1	0	1	1	0	1	0	0	5
poistunut	0	1	0	0	0	0	0	1	0	0	2
pokaali	1	0	0	1	0	0	1	0	1	1	5
poleeminen	0	1	1	0	1	0	0	0	0	0	3
kyttä	0	0	0	0	0	1	0	0	0	1	2
poliisi	1	0	0	0	0	1	0	0	0	1	3
poliisikonstaapeli	0	0	0	0	0	0	0	0	0	1	1
poliittinen vanki	0	1	1	1	0	1	0	1	0	0	5
polio	0	1	0	0	0	1	0	1	0	0	3
politiikka	0	0	1	0	0	0	0	0	0	0	1
poltto	0	1	0	0	0	0	0	0	0	0	1
polveileva	0	1	0	0	0	0	0	0	0	0	1
pommi	0	1	1	0	0	1	0	1	1	0	5
pommikone	0	0	0	0	0	1	0	1	0	0	2
pommittaa	0	1	1	0	0	1	0	0	0	0	3
pommitti	0	1	0	0	1	0	0	0	0	0	2
pommitus	0	1	1	0	0	1	0	0	0	0	3
ponnistus	1	0	0	0	0	0	0	0	0	0	1
allas	1	0	0	0	0	0	0	0	0	0	1
pop	0	1	0	0	0	0	0	0	1	0	2
pormestari	1	0	0	0	0	0	0	0	0	0	1
porno	0	1	0	0	1	0	0	0	0	0	2
pornografia	0	1	0	0	1	0	0	0	0	0	2
pornografinen	0	1	0	0	0	0	0	0	0	0	1
porrastaa	0	0	0	0	0	0	0	0	1	0	1
portti	0	0	0	0	0	0	0	0	0	1	1
portto	0	1	0	0	1	0	0	0	0	0	2
posiheitetty	0	1	0	0	0	0	0	0	0	0	1
posketon	0	1	1	0	1	0	0	0	0	0	3
posti	0	0	0	1	0	0	0	0	0	0	1
postinumero	0	1	0	0	0	0	0	0	0	0	1
potilas	1	0	0	1	0	0	0	0	0	0	2
potkia	0	1	1	0	0	0	0	0	0	0	2
potkiminen	0	0	1	0	0	0	0	0	0	0	1
potkut	0	1	1	0	1	1	0	1	0	0	5
preeminent	1	0	0	0	0	0	0	0	0	0	1
presentment	1	1	0	0	0	0	0	0	0	0	2
presidentti	1	0	0	0	0	0	0	0	0	1	2
presto	1	0	0	0	0	0	1	0	1	0	3
pretensions	0	1	0	0	0	0	0	0	0	0	1
prikaati	0	1	0	0	0	1	0	0	0	0	2
prinsessa	1	0	0	0	0	0	0	0	0	0	1
prinssi	1	0	0	0	0	0	0	0	0	0	1
profeetallinen	0	0	0	1	0	0	0	0	0	0	1
profeetta	1	0	0	1	0	0	0	0	0	1	3
professori	1	0	0	0	0	0	0	0	0	1	2
professuuri	0	0	0	0	0	0	0	0	0	1	1
profetia	0	0	0	1	0	0	0	0	0	0	1
profetoida	0	0	0	1	0	0	0	0	0	0	1
profylaktinen	1	0	0	1	0	0	0	0	0	1	3
prognoosi	0	0	0	1	0	1	0	0	0	0	2
projektiili	0	0	0	0	0	1	0	0	0	0	1
proktori	1	0	0	0	0	0	0	0	0	1	2
prologi	0	0	0	1	0	0	0	0	0	0	1
propaganda	0	1	0	0	0	0	0	0	0	0	1
prostituoitu	0	1	0	0	1	0	0	0	0	0	2
prostituutio	0	1	0	0	1	0	0	1	0	0	3
protestantti	0	0	0	0	0	1	0	0	0	0	1
protestointi	0	1	1	0	0	1	0	0	1	0	4
provisio	0	0	0	0	0	0	0	0	0	1	1
provokaatio	0	1	1	0	0	0	0	0	0	0	2
provosoi	0	1	1	0	1	0	0	0	0	0	3
urkkiva	0	1	0	0	0	0	0	0	0	0	1
psalmi	1	0	0	0	0	0	0	0	0	0	1
psykoosi	0	1	1	0	0	1	0	1	0	0	4
pudokas	1	0	0	0	0	0	0	0	0	0	1
pudota	0	1	0	0	0	0	0	1	0	0	2
puhallin	0	1	0	0	0	0	0	0	0	0	1
puhdas	1	0	0	0	0	0	1	0	0	1	3
puhdasoppisuus	0	0	0	0	0	0	0	0	0	1	1
kuuri	1	0	0	0	0	0	0	0	0	0	1
puhdistaa	1	0	0	0	0	0	1	0	0	1	3
puhdistaminen	1	0	0	0	0	0	0	0	0	1	2
siivous	1	0	0	0	0	0	0	0	0	0	1
puhdistus	1	0	0	0	0	0	0	0	0	0	1
puhe	1	0	0	0	0	0	0	0	0	0	1
puheenjohtaja	1	0	0	0	0	0	0	0	0	1	2
puhekielen	1	0	0	0	0	0	0	0	0	0	1
puhelias	0	1	0	0	0	0	0	0	0	0	1
puhelut	0	1	0	1	0	0	0	0	0	1	3
puhetaito	1	0	0	0	0	0	0	0	0	0	1
puhjeta	0	1	1	0	0	0	0	0	1	0	3
puhkeaminen	0	0	0	1	0	0	0	0	0	0	1
puhtaasti	1	0	0	0	0	0	0	0	0	1	2
puhtaus	1	0	0	0	0	0	0	0	0	0	1
välittää	0	0	0	0	0	1	0	1	0	0	2
puhua	1	0	0	0	0	0	0	0	0	0	1
puida	0	1	1	0	1	1	0	1	0	0	5
puikkia	0	1	0	0	0	0	0	0	0	0	1
puitteet	0	0	0	0	0	0	0	0	0	1	1
pukki	1	1	0	0	0	1	0	0	1	0	4
pulauttelu	0	0	0	0	1	0	0	0	0	0	1
pulina	0	1	0	0	0	0	0	0	0	0	1
pullea	0	0	0	1	0	0	0	0	0	0	1
pullollaan	0	1	0	0	0	0	0	0	0	0	1
pulmallinen tilanne	0	1	1	0	0	1	0	0	0	0	3
punastua	0	1	0	0	0	0	0	0	0	0	1
punatauti	0	1	0	0	1	0	0	1	0	0	3
punkki	0	1	0	0	1	0	0	0	0	0	2
punnita	0	0	0	1	0	0	0	0	0	1	2
punta	0	1	1	0	0	0	0	0	0	0	2
puolestapuhuja	0	0	0	0	0	0	0	0	0	1	1
puoliso	1	0	0	0	0	0	1	0	0	1	3
puolitiessä	0	1	0	0	0	0	0	0	0	0	1
puolueellinen	0	1	0	0	0	0	0	0	0	0	1
puolueellisuus	0	1	1	0	0	0	0	0	0	0	2
puolueeton	1	0	0	0	0	0	0	0	0	1	2
puolueettomuus	1	0	0	0	0	0	0	0	0	1	2
neutraalius	0	0	0	0	0	0	0	0	0	1	1
puolustaa	1	0	0	0	0	1	0	0	0	0	2
puolustaja	1	0	0	0	0	0	0	0	0	1	2
puolustava	1	0	0	0	0	0	0	0	0	0	1
puolusti	1	0	0	0	0	0	0	0	0	1	2
puolustus	1	0	1	1	0	1	0	0	0	0	4
puolustuskyvytön	0	1	0	0	0	1	0	1	0	0	3
puoskari	0	1	0	0	1	0	0	0	0	0	2
puristaa	0	0	1	0	0	0	0	0	0	0	1
puristi	1	0	0	0	0	0	0	0	0	0	1
purjehduskelpoinen	1	0	0	1	0	0	0	0	0	0	2
purkaa	0	1	1	0	0	0	0	1	0	0	3
purkaminen	0	1	0	0	0	0	0	0	0	0	1
purkaus	0	1	1	0	0	1	0	0	1	0	4
purkki	0	0	0	0	1	0	0	0	0	0	1
purra	0	1	0	0	0	0	0	0	0	0	1
pursuta	0	1	0	0	1	0	1	0	0	0	3
pusku	0	1	0	0	0	0	0	0	0	0	1
putoaminen	0	1	0	0	0	0	0	0	0	0	1
putosi	0	1	0	0	0	0	0	1	0	0	2
puu	1	0	1	1	1	0	1	0	1	1	7
puuha	0	1	0	0	0	0	0	0	0	0	1
puukottaa	0	1	1	0	0	1	0	1	1	0	5
puuma	0	0	0	0	0	1	0	0	1	0	2
puuska	0	1	1	1	0	1	0	1	1	0	6
puuskahtaa	0	1	1	0	1	0	0	0	0	0	3
puutarha	1	0	0	0	0	0	1	0	0	0	2
puute	0	1	1	0	0	1	0	1	0	0	4
puutteellisuus	0	1	0	0	0	0	0	0	0	0	1
puuttelinen	0	1	0	0	0	0	0	0	0	0	1
puuttua	0	0	1	0	0	0	0	0	1	0	2
puuttuva	0	1	0	0	0	0	0	0	0	0	1
kadonnut	0	1	0	0	0	1	0	1	0	0	3
pyhimys	1	0	0	1	0	0	1	0	1	1	5
pyhimysmäinen	1	0	0	1	0	0	1	0	1	1	5
pyhittää	1	0	0	1	0	0	1	1	1	1	6
pyhyys	1	0	0	1	0	1	1	0	1	1	6
pyhä	1	0	0	0	0	0	0	0	0	0	1
pyhäinjäännöksiä	0	0	0	0	0	0	0	1	0	0	1
pyhäkkö	1	0	0	1	0	0	1	0	0	1	4
pylly	0	1	0	0	1	0	0	1	0	0	3
pyrkimys	1	0	0	1	0	0	0	0	0	0	2
pyrkivä	1	0	0	1	0	0	1	0	0	1	4
pyrkiä	0	0	0	1	0	0	0	0	0	0	1
pystyssä	1	0	0	0	0	0	0	0	0	1	2
pysyvä	1	0	0	0	0	0	0	0	0	0	1
pysähdyksissä	0	1	1	0	0	0	0	0	0	0	2
pysähtynyt	0	1	0	0	0	0	0	1	0	0	2
pysäyttäminen	0	1	0	0	0	1	0	1	0	0	3
pyyhkiä	0	1	0	0	0	1	0	0	0	0	2
pyytääanteeksi	1	0	0	0	0	0	0	1	0	1	3
pyörre	0	0	0	0	0	1	0	0	0	0	1
pyörremyrsky	0	1	0	0	0	1	0	0	0	0	2
pyörryksissä	0	1	0	0	0	0	0	0	0	0	1
pyörtyminen	0	1	0	0	0	1	0	1	1	0	4
tajuttomuus	0	1	0	0	0	1	0	1	1	0	4
pyöveli	0	1	1	0	0	1	0	1	0	0	4
hirttomies	0	1	0	0	0	1	0	0	0	0	2
päihittää	1	0	0	1	0	0	0	0	0	0	2
päihtynyt	0	1	0	0	1	0	0	0	0	0	2
päinvastainen	0	1	0	0	0	0	0	0	0	0	1
päivittäin	0	0	0	1	0	0	0	0	0	0	1
päiväkirja	1	0	0	0	0	0	1	0	0	1	3
päivällinen	1	0	0	0	0	0	0	0	0	0	1
pälpättää	0	1	0	0	0	0	0	0	0	0	1
pätemätön	0	0	0	0	0	0	0	1	0	0	1
pätevyys	1	0	0	0	0	0	0	0	0	1	2
etevyys	1	0	0	1	0	0	1	0	1	1	5
pätevä	1	0	0	0	0	0	0	0	0	1	2
pätevästi	1	0	0	0	0	0	0	0	0	1	2
pääajatus	1	0	0	0	0	0	0	0	0	0	1
pääasiallinen	1	0	0	0	0	0	0	0	0	1	2
päähänpisto	0	1	0	1	0	0	1	0	1	0	4
päälaen	1	0	0	0	0	0	0	0	0	1	2
päällikkö	1	0	0	0	0	0	0	0	0	0	1
päällystetty	0	1	0	0	0	0	0	0	0	0	1
päämäärätön	0	1	0	0	0	0	0	0	0	0	1
päänsärky	0	1	0	0	0	0	0	0	0	0	1
päästäeroon	0	0	0	0	1	0	0	0	0	0	1
päästään pyörällä	0	1	0	0	0	0	0	0	0	0	1
päästö	0	1	0	0	0	0	0	0	0	0	1
päättyminen	0	1	0	0	0	0	0	1	0	0	2
päättyä	0	1	0	0	0	0	0	1	0	0	2
päättämättömyys	0	1	0	0	0	0	0	0	0	0	1
päättämätön	0	1	0	0	0	0	0	0	0	0	1
päättäväisesti	1	0	0	0	0	0	0	0	0	0	1
päättäväisyys	1	0	0	0	0	0	0	0	0	1	2
pökäle	0	1	1	0	1	0	0	0	0	0	3
pöly	0	1	0	0	0	0	0	0	0	0	1
pönkittää	1	0	0	0	0	0	0	0	0	0	1
pöpö	0	0	0	1	1	0	0	0	0	0	2
pöty	0	1	0	0	1	0	0	0	0	0	2
pöyhistellä	0	1	0	0	0	0	0	0	0	0	1
pöyristyttävä	0	1	1	0	0	0	0	0	0	0	2
pöö	0	1	0	0	0	0	0	0	0	0	1
orjantyö	0	1	0	0	0	0	0	0	0	0	1
raadonsyöjä	0	1	0	0	0	0	0	0	0	0	1
rampa	0	1	0	0	0	1	0	1	0	0	3
eläimellinen	0	1	1	0	0	1	0	1	0	0	4
raaka	0	1	0	0	1	0	0	0	0	0	2
raakuus	0	1	1	0	0	1	0	0	0	0	3
raamatullinen	1	0	0	0	0	0	0	0	0	0	1
raastaa	0	1	0	0	0	0	0	0	0	0	1
raastettua	0	1	1	0	0	0	0	0	0	0	2
raatohammas	0	0	0	0	0	1	0	0	0	0	1
rabies	0	1	0	0	0	0	0	0	0	0	1
radio	1	0	0	0	0	0	0	0	0	0	1
radioaktiivinen	0	1	0	0	0	1	0	0	0	0	2
radon	0	1	0	0	0	1	0	0	0	0	2
raha	1	0	1	1	0	0	1	0	1	1	6
raha-	1	0	0	1	0	0	0	0	0	0	2
rahanahne	0	1	1	0	1	0	0	0	0	0	3
rahastonhoitaja	0	0	0	0	0	0	0	0	0	1	1
raiskata	0	1	1	0	1	1	0	1	0	0	5
raita	0	1	0	0	0	0	0	0	0	0	1
raittius	1	0	0	0	0	0	0	0	0	0	1
raivaaminen	1	0	0	0	0	0	0	0	0	1	2
raivo	0	1	1	0	0	1	0	1	0	0	4
raivoava	0	1	1	0	1	1	0	0	0	0	4
raivoisa	0	1	1	1	0	1	1	0	1	0	6
raivoissaan	0	1	1	0	1	0	0	0	0	0	3
raivokas	0	1	1	0	1	1	0	0	0	0	4
raivokkaasti	0	0	1	0	0	0	0	0	0	0	1
raivostunut	0	1	1	0	1	0	0	0	0	0	3
raja	0	0	0	0	0	1	0	0	0	0	1
rajallinen	0	1	1	0	0	0	0	1	0	0	3
rajoitettu	0	1	0	0	0	0	0	0	0	0	1
rajoittaa	0	1	0	0	0	0	0	1	0	0	2
rajoittamaton	1	0	0	0	0	0	1	0	0	0	2
rajoittava	0	1	0	0	0	0	0	0	0	0	1
rajoitus	0	1	1	0	0	1	0	1	0	0	4
raju	0	1	1	0	1	1	0	0	0	0	4
rakas	1	0	0	0	0	0	1	0	0	1	3
kulta	1	0	0	0	0	0	0	0	0	0	1
rakastaja	1	0	0	1	0	0	1	0	0	1	4
rakastajatar	0	1	1	0	1	0	0	0	0	0	3
rakastava	1	0	0	0	0	0	1	0	0	1	3
rakastelu	1	0	0	0	0	0	1	0	0	1	3
rakastettava	1	0	0	0	0	0	1	0	0	1	3
rakeet	1	1	0	0	0	0	0	0	0	1	3
rakenne	1	0	0	0	0	0	0	0	0	1	2
rakennus	1	0	0	0	0	0	0	0	0	0	1
rakennustelineet	0	1	0	0	0	1	0	0	0	0	2
rakentaa	1	0	0	0	0	0	0	0	0	0	1
konstruoida	1	0	0	0	0	0	0	0	0	0	1
rakentamatonta	0	1	0	0	0	0	0	0	0	0	1
rakenteellinen	0	0	0	0	0	0	0	0	0	1	1
raketti	0	0	1	0	0	0	0	0	0	0	1
rakkaus	1	0	0	0	0	0	1	0	0	0	2
rakkausjuttu	1	0	0	1	0	0	1	0	0	1	4
rakki	0	1	1	0	1	1	0	0	0	0	4
rakkula	0	1	0	0	1	0	0	0	0	0	2
rangaistaan	0	1	1	1	1	1	0	1	0	0	6
rangaistavuus	0	1	0	0	0	1	0	1	0	0	3
rangaistus	0	1	1	0	0	1	0	1	0	0	4
rangaistus-	0	1	1	0	0	1	0	1	0	0	4
rankaisee	0	1	1	0	0	1	0	1	0	0	4
rankaisemaan	0	1	0	0	0	1	0	0	0	0	2
rankaiseminen	0	1	1	0	1	1	0	0	0	0	4
rankkuus	0	1	1	0	0	1	0	0	0	0	3
rannikko	1	0	0	0	0	0	0	0	0	0	1
ranta	0	0	0	0	0	0	1	0	0	0	1
rantakallio	0	0	0	0	0	1	0	0	0	0	1
rappeutua	0	1	0	0	0	0	0	0	0	0	1
rappeutuminen	0	1	0	0	0	1	0	1	0	0	3
rappeutunut	0	1	0	0	1	0	0	1	0	0	3
rasite	1	0	0	0	0	0	0	0	0	0	1
rasittaa	0	1	0	0	0	0	0	0	0	0	1
rasittava	0	1	0	0	0	1	0	1	0	0	3
rasitteena	0	1	1	0	0	1	0	1	0	0	4
raskaasti	0	1	0	0	0	0	0	0	0	0	1
raskas	0	1	0	0	0	0	0	0	0	0	1
raskaus	0	1	0	0	1	0	0	0	0	0	2
raskauttava	0	1	1	0	0	0	0	1	0	0	3
rasva	0	1	0	0	1	0	0	1	0	0	3
rasva-	0	1	0	0	0	0	0	0	0	0	1
rasvainen	0	1	0	0	1	0	0	1	0	0	3
öljyinen	0	0	0	0	1	0	0	0	0	0	1
ratifioida	0	0	0	0	0	0	0	0	0	1	1
ratkaisematon	0	0	0	1	0	0	0	0	0	0	1
ratkaisematta	0	1	0	1	0	1	0	0	0	0	3
ratkaiseva	1	0	0	0	0	0	0	0	0	1	2
ratkaista	0	1	0	0	0	1	0	0	0	0	2
ratkaisu	1	0	0	0	0	0	0	0	0	0	1
ratsastaja	1	0	0	0	0	0	0	0	0	0	1
ratsia	0	1	1	0	0	1	0	0	1	0	4
rauha	1	0	0	1	0	0	1	0	0	1	4
rauhallinen	1	0	0	1	0	0	1	0	1	1	5
uinuva	1	0	0	0	0	0	0	0	0	0	1
rauhaton	0	1	1	0	1	1	0	0	0	0	4
rauhoittaa	1	0	0	0	0	0	0	0	0	0	1
rauhoittava	1	0	0	0	0	0	1	0	0	1	3
raukea	0	1	0	0	0	0	0	0	0	0	1
raukka	0	1	1	0	1	0	0	1	0	0	4
rauta-	1	0	0	0	0	0	0	0	0	1	2
rautatie	0	1	1	1	0	0	0	0	0	0	3
rave	1	1	1	0	1	0	1	0	1	1	7
ravinto	1	0	0	0	0	0	0	0	0	0	1
ravitseva	1	0	0	0	0	0	0	1	0	0	2
redusoimaton	1	0	0	0	0	0	0	0	0	0	1
refleksi	0	0	0	0	0	0	0	0	1	0	1
refluksi	0	1	0	0	1	0	0	0	0	0	2
regatta	0	0	0	1	0	0	0	0	0	0	1
regressiivinen	1	1	0	0	0	0	0	0	0	0	2
regressio	0	1	0	0	0	0	0	0	0	0	1
rehellinen	1	0	1	0	1	1	1	1	0	1	7
rehellisyys	1	0	0	0	0	0	0	0	0	1	2
rehevä	0	1	0	0	1	0	0	1	0	0	3
rehu	0	1	0	0	0	0	0	0	0	0	1
reipas	0	0	0	0	1	0	0	0	0	0	1
rekisterin	0	0	0	0	0	0	0	0	0	1	1
rekombinaatio	0	0	0	1	0	0	0	0	0	0	1
rekonstruoida	1	0	0	1	0	0	0	0	0	0	2
rekrytoi	0	0	0	0	0	0	0	0	0	1	1
rekviemi	0	0	0	0	0	0	0	1	0	0	1
rellestää	1	0	0	0	0	0	1	0	0	0	2
remake	1	0	0	0	0	0	0	0	0	0	1
remissio	1	0	0	0	0	0	0	0	0	0	1
remontoida	1	0	0	1	0	0	0	0	0	0	2
remuaminen	0	1	0	0	0	0	0	0	0	0	1
rencontre	0	1	0	0	0	0	0	0	0	0	1
renessanssi	1	0	0	0	0	0	0	0	0	0	1
rengasrikko	0	1	0	0	0	0	0	0	0	0	1
rento	1	0	0	0	0	0	0	0	0	0	1
rentoutuminen	1	0	0	0	0	0	0	0	0	0	1
välirikko	0	1	0	0	0	0	0	0	0	0	1
repeämä	0	1	0	0	0	1	0	1	1	0	4
repiä	0	1	0	0	0	0	0	0	0	0	1
reportteri	1	0	0	0	0	0	0	0	0	1	2
resektio	0	0	0	0	0	1	0	0	0	0	1
resistiivinen	1	0	0	0	0	0	0	0	0	0	1
retkikunta	1	0	0	1	0	0	0	0	0	0	2
reumatismi	0	1	1	0	0	1	0	1	0	0	4
revels	1	0	0	0	0	0	1	0	0	0	2
revitty	0	1	0	0	0	0	0	0	0	0	1
revolveri	0	1	1	0	0	1	0	1	0	0	4
riehakas	1	1	1	1	0	0	1	0	0	0	5
riehua	0	1	1	0	0	1	0	0	0	0	3
riemu	1	0	0	1	0	0	1	0	1	0	4
riemuissaan	1	0	0	0	0	0	1	0	0	0	2
riemujuhla	1	0	0	0	0	0	1	0	1	0	3
riemukas	1	0	0	0	0	0	1	0	0	0	2
riemukkuus	1	0	0	0	0	0	1	0	0	0	2
riemuvoitto	1	0	0	1	0	0	1	0	0	0	3
rienaus	0	1	1	0	0	0	0	0	0	0	2
riidanalainen	0	1	1	0	1	1	0	0	0	0	4
riidellä	0	1	1	0	0	0	0	0	0	0	2
riikinkukko	1	0	0	0	0	0	0	0	0	0	1
riimu	0	1	1	0	0	1	0	1	0	0	4
riipaiseva	0	1	0	0	0	1	0	0	0	0	2
riippua	0	0	0	1	0	0	0	0	0	1	2
riippuva	0	1	1	0	1	1	0	1	0	0	5
riippuvainen	1	1	0	0	0	0	0	0	0	1	3
riippuvuus	0	1	0	0	0	0	0	0	0	0	1
riippuvaisuus	0	1	0	0	0	0	0	0	0	0	1
riistäminen	0	1	1	0	1	1	0	1	0	0	5
riisuttu	0	1	1	1	1	1	0	1	0	0	6
riita	0	1	1	0	0	0	0	0	0	0	2
riitaisa	0	1	1	0	1	0	0	0	0	0	3
riittämättömyys	0	1	0	0	0	0	0	0	0	0	1
vajavaisuus	0	1	1	0	0	0	0	0	0	0	2
riittämättömästi	0	1	0	0	0	0	0	0	0	0	1
riittämätön	0	1	0	0	0	0	0	1	0	0	2
puutteellinen	0	1	0	0	0	0	0	0	0	0	1
riittävyys	1	0	0	0	0	0	0	0	0	0	1
riittävästi	1	0	0	0	0	0	0	0	0	0	1
riivattu	0	1	1	0	1	1	0	0	0	0	4
rikastuttaa	1	0	0	0	0	0	0	0	0	0	1
rikkaruohot	0	1	0	0	0	0	0	1	0	0	2
rikkaus	1	0	0	0	0	0	0	0	0	0	1
varakkuus	1	0	0	0	0	0	1	0	0	1	3
rikki	0	1	1	0	0	1	0	1	0	0	4
läpimurto	0	1	0	0	0	0	0	0	0	0	1
oikeudenloukkaus	0	1	0	0	0	0	0	0	0	0	1
rikkominen	0	1	1	0	0	1	0	1	1	0	5
rikkomuksellista	0	1	1	0	1	0	0	0	0	0	3
väärinkäytös	0	1	1	0	0	0	0	0	0	0	2
rikkomus	0	1	0	0	1	0	0	0	0	0	2
rike	0	1	1	0	1	1	0	1	0	0	5
murtautuminen	0	1	1	0	0	0	0	0	0	0	2
rikkoutumaton	1	0	0	0	0	0	0	0	0	1	2
rikoksentekijä	0	1	1	0	1	1	0	1	0	0	5
rikollinen	0	1	1	0	1	1	0	0	0	0	4
rikos	0	1	1	0	0	0	0	0	0	0	2
rikollisuus	0	1	1	0	1	1	0	0	0	0	4
laiminlyönti	0	1	0	0	0	0	0	0	0	0	1
rikoskumppani	0	1	0	0	1	1	0	0	0	0	3
rikoskumppanuus	0	1	0	0	0	0	0	0	0	0	2
silvottu	0	1	0	0	1	0	0	0	0	0	2
rinnakkaisalu-	0	0	0	0	0	0	0	0	0	1	1
rinne	0	0	0	0	0	0	0	0	0	1	1
rippituoli	0	0	0	0	0	1	0	0	0	1	2
ripuli	0	0	0	0	1	0	0	0	0	0	1
riski	0	1	0	1	0	1	0	0	0	0	3
varmistamaton	0	1	0	1	0	1	0	1	0	0	4
riskialtis	0	1	0	1	0	1	0	0	0	0	3
rispaantunut	0	1	0	0	0	0	0	1	0	0	2
risti	0	1	1	0	0	1	0	1	0	0	4
ristiinnaulitseminen	0	1	1	0	1	1	0	1	0	0	5
ristinmuotoinen	0	1	0	0	0	0	0	0	0	0	1
ristiretki	0	1	1	0	0	1	0	0	0	0	3
ristiriidassa	0	1	1	0	0	0	0	0	0	0	2
ristiriitaisa	0	1	0	0	0	0	0	0	0	0	1
ristiriitainen	0	1	0	0	0	0	0	0	0	0	1
ristiriitaisia	0	1	0	0	0	0	0	0	0	0	1
ristiriitaisuus	0	1	0	0	0	0	0	0	0	0	1
ritari	1	0	0	0	0	0	0	0	0	0	1
ritarilaitos	1	0	0	0	0	0	0	0	0	0	1
riutunut	0	1	0	0	0	0	0	1	0	0	2
riutuva	0	1	0	0	0	1	0	1	0	0	3
rivi	0	1	1	0	0	0	0	0	0	0	2
rivistö	0	0	0	0	0	1	0	0	0	1	2
rock	1	0	0	0	0	0	0	0	0	0	1
rohkaista	1	0	0	0	0	0	1	0	0	1	3
rohkaisu	1	0	0	0	0	0	0	0	0	0	1
urhea	1	0	0	0	0	0	0	0	0	0	1
rohkea	1	0	0	0	0	1	0	0	0	0	2
pokka	0	1	0	0	0	0	0	0	0	0	1
pelottomuus	1	0	0	0	0	0	0	0	0	0	1
rohkeus	1	0	0	0	0	0	0	0	0	0	1
sinnikkyys	1	0	0	0	0	0	1	0	0	1	3
roikkuvat	0	1	0	0	0	0	0	0	0	0	1
roisto	0	1	0	0	0	0	0	0	0	0	1
voro	0	1	1	0	1	1	0	0	0	1	5
nisti	0	1	1	0	1	1	0	0	0	0	4
rojahtaa	0	1	0	0	0	0	0	0	0	0	1
rokote	1	0	0	0	0	0	0	0	0	0	1
rokotus	0	0	0	1	0	0	0	0	0	1	2
romahdus	0	1	0	0	1	1	0	1	0	0	4
kolari	0	1	0	0	0	1	0	1	1	0	4
romahtaa	0	1	0	0	0	1	0	0	0	0	2
romanssi	1	0	0	1	0	1	1	1	1	1	7
romantiikka	1	0	0	0	0	0	1	0	0	0	2
romanttinen	1	0	0	1	0	0	1	0	0	1	4
romu	0	1	0	0	0	0	0	0	0	0	1
romutti	0	1	1	0	0	1	0	1	0	0	4
roska	0	1	0	0	1	0	0	0	0	0	2
jäte	0	1	0	0	1	0	0	1	0	0	3
roskat	0	1	0	0	1	0	0	0	0	0	2
roskaväki	0	1	1	0	0	1	0	0	0	0	3
rosvo	0	1	0	0	1	1	0	0	0	0	3
roteva	1	0	0	0	0	0	0	0	0	0	1
rotko	0	1	0	0	1	0	0	0	0	0	2
railo	0	0	0	0	0	1	0	0	0	0	1
rotta	0	1	0	0	1	1	0	0	0	0	3
rouheet	1	0	0	0	0	0	0	0	0	0	1
rouva	1	0	1	0	1	0	0	0	0	1	4
royalty	1	0	0	0	0	0	0	0	0	0	1
rubriikki	1	0	0	0	0	0	0	0	0	0	1
rue	0	1	0	0	0	0	0	1	0	0	2
ruho	0	1	0	0	1	1	0	1	0	0	4
ruhtinaallinen	1	0	0	1	0	0	1	0	1	1	5
ruisku	0	0	0	0	0	1	0	0	0	0	1
